RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28
845158,74,"Dayton, OH",msa,OH,735.069185284529,735.3619473432682,732.9836779532308,733.0300759173498,736.7929181075053,740.5709478568366,741.6456160435322,742.517437377871,742.6466692431069,745.6775953953606,749.0265011648191,754.5567341128414,756.6660656509162,760.1038299491271,765.2021730944878,766.9025903399539,768.037044857739,767.084072257112,770.1683716633019,770.8082040862881,771.0827639314745,769.8116910121481,770.0678174671708,770.5465504903484,775.1180551696472,780.3377106617714,783.7041382515623,785.0278744345961,787.9121842173333,792.4599151561774,799.3578221849566,800.6294789529279,804.5595135969171,804.798907373088,807.0605852870415,809.2515555539491,810.2141362373374,813.5486385575623,816.9035560901997,823.5532222116901,825.9799166700111,830.1686940732536,828.2364254833063,831.9728951438258,835.2234835177657,841.7359224837932,844.871332121465,848.975127089429,853.1219303322747,854.0047885463209,856.0600340258061,857.3573995973729,861.4162654318727,863.8691932993294,869.3495455651417,873.895267467646,877.717188300946,881.190658213955,886.1066061785156,890.3956935500164,894.7119103147667,900.4117122946925,907.3567672526316,911.8755913132521,915.376731078636,919.6924828355617,924.6103102045449,926.7486196854467,926.7978924473136,931.6628972724318,936.5589929254123,947.3513049575321,953.3137196390306,959.1423991251344,965.9956311653922,975.4069572099819,983.3847613145698,992.8271732581967,999.6772789174238,1011.307397407179,1026.4115313220736,1038.3821609359302,1048.9091916557438,1053.9155319467088,1059.5022111620297,1070.0184104057867,1076.5165025661665,1085.6607114015721,1091.4714483701498,1100.9148285805268,1111.6507261975332,1115.8852413047973,1120.9015720773884,1123.2876579896858,1129.3307164705943,1133.324283266585,1140.7456142197204,1144.302638583136,1147.5492323920587,1152.2485354505795,1161.5712097666956,1168.7452060729722,1172.4080678335479,1180.0224376960614,1185.5172750351387,1194.411260624856,1198.8771635719836,1204.5738469478167,1211.6136600904283,1216.1305947227304,1226.461301563406,1228.450282279452,1232.582894861412,1232.0221896375185,1237.571028055847,1241.3408612009775,1246.722722623161,1251.598975337469,1255.8067764771176,1260.5763406167894,1264.6464688413537,1271.0789944203916,1273.0395689410755,1279.7246668800215,1282.7782091283027,1289.4315653348344,1292.5769785096363,1296.024679235925,1298.673859549853,1300.3460054359164,1303.670266157907,1306.2099699430344,1307.4466375261768,1308.4011228482002
394457,75,"Charleston, SC",msa,SC,1062.625934329627,1069.2111281062496,1076.492019914618,1072.8580960533607,1074.2208135642338,1078.3698636044169,1087.6959041697778,1092.4715389171015,1096.1029490856495,1102.3780364454224,1108.242241507614,1114.4281577495115,1116.2822149863678,1120.8361779276881,1125.194669363216,1131.1797131448527,1136.379553323173,1143.471250731905,1148.165168068244,1152.5636851811,1154.3492874708497,1156.0260550665978,1158.8766351567692,1161.6075618282478,1171.1141071733912,1175.7975260378018,1180.3970729253103,1184.9688804170116,1192.384569803767,1197.643588262324,1200.5432518629607,1202.7412259800144,1208.741878983435,1211.7715838817332,1218.8980987122297,1222.4830384175334,1224.3903701234385,1229.284803416942,1231.3403504084724,1237.329855658696,1234.82285129138,1237.2343202680986,1240.16199328099,1247.100956612765,1249.867036562947,1253.3000479027842,1256.65762665441,1262.7777708641931,1265.5220210142602,1269.7435918295898,1275.076945761269,1277.3192647614976,1284.6986444545453,1288.815109887701,1293.9782931694667,1296.4648714057953,1300.8516372327338,1306.0734305482083,1309.0504954039643,1311.597715543048,1316.2969540031888,1319.23895005195,1323.9986045777707,1316.1172959839862,1310.454542215548,1307.4523378698093,1311.5976027788365,1318.526144984163,1322.9471627358532,1327.771911079032,1336.4399491094682,1345.1859226829458,1363.6077649733347,1378.1941244702366,1394.1964797975477,1407.4349017389848,1425.685600036171,1449.7221611351656,1475.4934772000954,1503.7576477098253,1528.6521036258437,1550.237556060704,1568.9333077988276,1584.937399802535,1594.2368013100179,1605.8987066987054,1621.1277945302725,1649.9820870119008,1675.5628234516348,1698.1509211971547,1713.5858080267217,1725.0613841816112,1737.571285607917,1749.9552442399856,1758.8641822497857,1766.7512399212737,1771.0123653769022,1783.4467663268097,1798.2937136963453,1812.2157599582024,1822.2245666826147,1824.4589543060322,1831.316926420974,1835.844238988222,1838.970944472901,1841.0910444947401,1846.4684052775024,1860.877430979725,1874.19855526284,1881.1746799893176,1880.7179877424278,1875.7047847694298,1877.3686030457716,1884.4784981738026,1893.4801172054492,1899.6515391963821,1907.3220605672293,1912.8048729919506,1916.618120182789,1915.1283249208514,1916.0839932710853,1917.5967858926306,1923.267093561563,1929.4996046851456,1932.816870588949,1935.910121160159,1936.4307573888798,1940.6475214390325,1943.8449159762201,1948.9595363024325,1954.2762694277312,1959.234291970442,1963.6536940062344,1968.753252326748
394648,76,"Greensboro, NC",msa,NC,767.4156693777743,768.6718235044453,769.6793263820897,774.1682465180547,776.3782683714264,778.0893605366165,778.5651961483833,777.2673102890205,778.8878896815676,780.5759148979575,786.602514269901,788.4673247606626,792.4133233373159,793.3816638507277,792.7788207180668,791.7964718644841,793.5386187714802,795.9003318419025,798.0102446640894,801.0409036690767,805.6464595353135,808.593751690367,809.9524917249266,811.5427338173821,814.1395210389483,816.6644517282056,821.4231147150174,822.0744869759557,825.3752864495184,826.7098809836056,832.1804746140866,834.4393415687664,835.1283904930988,836.8899177621505,835.7490046214328,839.4247186107507,838.9400430096748,845.604272486841,849.0433986165201,856.4360589762545,856.1896013224494,859.0437680699457,861.9870188379036,867.3735334452714,872.0130457988932,873.7549703957335,876.9286125772477,879.2627378649742,886.1388958794407,888.8059933100471,891.5150234181356,893.2889969749993,899.384070474662,904.0944514761624,906.9050459282569,909.42944959838,913.0331874693235,918.8416516486591,925.3305826232997,930.2153518472647,933.4858397961631,936.6798036306669,940.9905420479985,941.6816510770003,943.6283031927418,948.926884788793,953.4077167496343,963.8696647065307,973.099989678827,981.6608624885122,985.0119358082121,988.1855156904868,991.1946217081716,1000.2548640276766,1013.3670545273166,1028.277860814529,1041.259234331818,1050.9546064692681,1066.8022240943524,1083.083132003389,1098.9916023888848,1115.3910421782077,1129.3191231742642,1142.4100902974708,1155.974750206956,1167.2495102282176,1180.017776704378,1189.4853685197675,1200.2456874177446,1211.0419647726758,1222.0390110793567,1228.6679610982578,1234.0792448085917,1237.3423740106116,1243.7208334974944,1253.1432485645034,1259.4141873529463,1268.3159248040859,1271.2710318671764,1276.0000658796625,1277.2577201346587,1283.829456525098,1286.120378110029,1288.3401088250985,1292.4284645686168,1295.795036755479,1302.6595648915388,1305.1202763069812,1314.4382654737537,1315.72362021815,1323.821760724356,1328.0111919484577,1340.093824751408,1344.1786740015925,1346.9185935623532,1349.2657357819796,1352.2725723947653,1358.0430111852588,1363.4076046030996,1367.9995887621938,1368.4741464961226,1371.5911637076913,1373.143820559766,1377.2367628082625,1376.4367986036193,1379.0317878998071,1384.2583472565798,1390.4649461293627,1395.1618177335095,1398.1974219120898,1398.8989701247167,1401.5504819875887,1404.4210463089908,1408.6705016414387
395134,77,"Stockton, CA",msa,CA,1200.73970925005,1205.6575471309836,1213.0280823058267,1222.7888668788623,1230.3116510931068,1236.2097670914595,1237.4632766461891,1246.2800797580512,1255.8243956783822,1271.2210521675086,1282.9386846300993,1290.7946616185811,1299.6062971482884,1313.5002938567834,1324.9287031885492,1329.2252486359985,1334.8482181648044,1349.9879724626396,1364.1503926807052,1367.3055342630503,1376.666041062469,1382.5820922254584,1398.7758204706483,1407.2160570039046,1418.7552981882734,1423.592889573409,1426.0369881408515,1440.7199566070979,1452.2742496531837,1463.9407689536001,1470.985080612795,1490.3612915946971,1500.4556788284951,1508.059368368762,1501.86181584692,1511.9959628024335,1519.9153418719588,1536.842289831425,1549.6696325520334,1558.8760868061675,1564.9451907765765,1566.1490366728299,1571.459704348344,1577.5807968871277,1588.79532712623,1595.2564901451221,1608.8676742683579,1611.989088619668,1617.2532312633164,1615.6359024577423,1621.831613515663,1626.1250570335083,1634.6251511642463,1645.0368495594814,1655.342685945554,1661.0937363271187,1666.5065530045106,1677.8506111831334,1688.8092538013261,1701.9616038158747,1714.4277515752237,1729.604692115535,1728.1984868812472,1729.3540379944852,1730.428518199786,1734.5550064178628,1748.2056762141735,1766.470892360418,1789.9193675789663,1817.510037418845,1839.243394650873,1868.6897660140837,1885.24010501741,1902.5919115708086,1920.8507525190441,1944.9134577173875,1980.5764304345741,2009.1871691010645,2035.7528394555313,2051.667836462364,2067.8620706494526,2071.9065334486613,2072.577112672093,2082.329724353138,2097.810033633308,2125.224382869437,2134.1799279026595,2154.0941894650764,2151.8203313890153,2155.5895917894804,2147.0655055598177,2152.5779040165394,2154.289731199034,2161.0528580576415,2171.422480722395,2173.3152192052335,2175.0528644945603,2164.9826951468876,2170.946547566676,2167.0306902264315,2176.794279720315,2183.2235055316,2197.47979620134,2201.978435372483,2209.4664043951666,2213.430144257578,2217.996530251121,2216.365543131821,2223.8062635023143,2234.0785600388135,2245.443357916189,2248.535035436933,2253.1001313608963,2253.4393611193864,2260.8753332085753,2271.172243268651,2278.569533502095,2282.2280729220724,2281.5851885559996,2281.6099392955925,2290.1408774138126,2304.326272653455,2304.286853619912,2312.9512012610085,2317.722075598612,2326.2554158506377,2327.919283383261,2329.5640828055984,2332.648282079618,2339.4747046132225,2348.4367421327665,2361.264302024053,2362.684110547637,2360.2647035960185
394440,78,"Cape Coral, FL",msa,FL,982.6953100560283,995.1267699129957,1001.3026807158896,1015.5909791784873,1024.8909293795903,1038.5141000164278,1048.020866366025,1054.5851392895665,1065.242113874334,1070.6084471790032,1086.2751071689574,1089.5261856363963,1099.2360073507964,1095.3207543021822,1100.9488168451794,1106.302494611115,1113.9234009585803,1118.1842342418324,1122.7519550311179,1129.2130660852013,1132.5680180922616,1134.4779067393329,1135.455153185239,1140.2486789757995,1146.0645044355967,1154.2768249256737,1161.362013313574,1165.1408734240233,1167.6061317079248,1168.88918049529,1172.3139392011701,1174.9493581247214,1179.508609976318,1184.9362341844935,1191.5594176910354,1197.3991697428792,1204.0601833766134,1213.0971569895644,1217.5648140273036,1216.9607929580663,1217.4167574961955,1218.850761204656,1224.7126771637804,1234.4400278209328,1238.0416885113498,1242.9478922404048,1236.2659757474094,1240.6198573117292,1242.7036754838887,1246.3928512840425,1248.4582841932568,1255.6780708163174,1262.2354745295736,1268.9757868771708,1270.9565647312997,1269.789787537158,1272.7415169369551,1274.5542987053204,1284.4098032879067,1285.6397646771875,1287.6735275705385,1287.0603612495136,1302.947766377588,1301.154556829254,1304.3415960471043,1308.770407320704,1322.596218132884,1332.381900915371,1342.3783293690444,1353.2170726986676,1357.270138350508,1367.8840046565335,1376.6454591875113,1394.1301166131789,1419.0037633687723,1445.7578607368225,1473.8214200569905,1507.3285738427853,1548.8915662283937,1604.2910769525174,1649.11005317193,1678.5825151181175,1710.9485150638545,1744.1843609189339,1782.4328324308751,1800.9039406437298,1811.3936389874586,1843.9199203252783,1882.393242217861,1909.2068745756792,1919.480749278755,1911.5532825812097,1921.5451415802975,1949.0007670100083,1983.914580393511,2008.121408625513,2013.2421300910898,2022.6946583932545,2041.1189427140655,2041.045094991164,2031.1069136591168,2017.0705802302887,2006.6772159486495,2005.5379565815465,1997.8695055158448,1994.9748529143599,1982.4307048174112,1978.07312370668,1978.525397105469,1980.8493119597188,1970.7738765069364,1960.5778343443435,1954.8097640443957,1955.7234804899397,1952.1764823429085,1956.5047964559408,1957.5818689750088,1957.149332612105,1950.7909247854811,1938.820522537288,1930.5465792947325,1919.6111754070957,1916.2384836197652,1915.1453154489127,1912.586265861559,1907.601430496304,1905.8050540891331,1895.7455500349492,1886.6783599888172,1872.7834457098204,1865.0391276350563,1858.966850964843,1850.5514694519666,1842.1782647945886
394399,79,"Boise City, ID",msa,ID,855.1817624772563,856.7469334328323,859.0170256924076,858.4915456762548,866.1175255787143,867.9930482938223,874.3980167569318,876.6894447986721,883.0700648816816,885.9443611953882,890.9391072455091,897.343144166722,903.8961197818074,912.0288711914156,914.2393045529691,920.0783287368063,920.5790265368087,928.2367934120446,932.9439230043386,940.5259341087909,943.9154165490293,951.3510810407989,953.0708285594462,959.0349289291856,961.2695424336968,966.9420884496212,976.7682652446241,986.8610386457503,996.6147024065413,999.3673123795019,1005.0897885618239,1012.1645662538092,1020.3414137505441,1025.8587399300154,1032.970991759741,1036.90050394079,1045.4523353489503,1054.1233027170647,1058.978854963276,1064.7763060940638,1069.1445173393527,1081.9474489103939,1091.2240760117477,1099.3526378467677,1106.884125400414,1111.5228582424363,1120.8540443847794,1127.909247733369,1135.4641322638706,1141.233220148442,1148.6644390329302,1154.5545462885082,1162.8841334072986,1166.7394775399832,1172.508772460947,1177.9904267519062,1184.2600889632279,1193.438568835448,1199.2660478663038,1207.574523555929,1213.8520739937642,1220.5856574931036,1224.4166527213188,1219.3455005390383,1217.311297652541,1216.4120937016705,1229.6659353135835,1246.2092257851077,1267.013825594444,1291.316585430119,1314.5816898219796,1345.3329616651467,1364.9666955535263,1387.6342722787083,1409.6280378204565,1442.0113401271583,1477.6349306023087,1510.898683097948,1535.6040846098333,1553.8081314063863,1565.0500112404802,1573.4267503197989,1586.0539540535146,1587.7020978596724,1596.4792510042878,1601.8396677246526,1611.0978896429924,1624.5279178585279,1633.7877142863028,1644.6802062822205,1649.0772698935243,1654.0866572664265,1656.562875042004,1650.307571941677,1648.0806641447464,1643.82107341416,1647.905637438876,1647.8076110543932,1655.6887385505302,1654.8757571936603,1647.9033129783181,1638.1811327416262,1632.2754764473711,1630.7672682657583,1632.8236590476038,1640.1239228497245,1639.8214564919394,1648.8161674949524,1652.3838228504299,1664.074359290129,1666.0198044988642,1667.3540331392567,1668.9183065253542,1670.456592298876,1673.908778345011,1677.8913069597954,1684.6973953479906,1689.7961074910654,1694.6493867976897,1696.9984515137523,1701.5663398970435,1697.7707507656696,1698.8055710658512,1703.2869902097802,1711.3321434850427,1720.5711984169393,1728.168196228515,1733.3070020335692,1735.2267669523608,1737.7381953296992,1743.439709615509,1747.4843711599308,1750.9195081076136,1758.0919551998013
394484,80,"Colorado Springs, CO",msa,CO,966.1702350983531,972.1180630467701,972.8666834003833,975.0325117848425,978.2770378771291,982.7358758948543,989.2954084374531,993.7292251297594,998.1038992777011,1002.7108119950594,1009.7143373935048,1013.7956324114627,1016.8503345032557,1018.5553869750272,1023.3140077343878,1033.3909927267616,1040.0854963580853,1050.0642867507097,1052.0410885295469,1059.5346449194426,1064.2592610807717,1072.9434845444234,1076.8654303626793,1080.4621672262806,1083.5888145924966,1092.4801092251735,1102.9962263043976,1112.0154727809431,1117.342102148686,1122.8925775957018,1129.423970830268,1137.2635277090176,1144.8981505569805,1148.5602488664672,1152.931389578378,1158.779329748567,1169.7184194190809,1174.570279513591,1178.768769874711,1182.8434337545891,1190.197456787259,1192.252058620094,1197.8889782254603,1200.9984372085073,1205.1727066981832,1205.8210793990327,1214.1082704168407,1219.9375360946874,1228.4455037663377,1234.4162417099346,1239.1915323731446,1243.5800914813713,1248.045714752323,1255.7289414332263,1261.834682941612,1268.0274233893747,1274.045582279074,1283.9038358415423,1288.199428752396,1293.7775361153817,1294.630738140055,1299.3625575827296,1311.2232744729943,1312.3021260584314,1311.4539159468743,1313.4959962360115,1319.730735489309,1331.3266275992646,1343.178511713513,1356.689703221736,1370.693420087855,1380.837417543985,1388.9496609115859,1399.6294592855782,1413.423686593188,1432.7961961163476,1452.6022967358372,1475.2351370578508,1498.8950469778702,1520.6857002983072,1535.31788563648,1542.883555106141,1554.4878176081863,1565.748142591421,1577.3737452016878,1582.7273638115498,1590.8330650526507,1602.355907443863,1615.647544562152,1626.7122332193824,1633.1092401065132,1634.1324876066944,1632.4001950563638,1632.6936477357767,1631.7001474166696,1638.52563719672,1644.7061892277818,1655.0754395527092,1662.0707240754027,1663.489563584306,1662.5074659509858,1657.0392077194908,1655.189988809385,1654.4006340618234,1662.488228714191,1670.3890336780084,1677.291135276432,1677.8443932867374,1679.8319387455415,1681.743540251687,1684.7703790276462,1683.7881696385994,1686.6103377104794,1688.7757498190367,1695.8756231673765,1696.7364380252702,1700.311705015757,1703.3741928028944,1706.0362835416254,1707.453606518215,1702.2975232880158,1697.4103678441868,1695.210753867273,1697.42034983156,1697.161748737423,1699.507214892608,1696.9350427753418,1699.2625963577923,1695.6604329094905,1691.9942473788662,1688.9907113526604,1688.1206059240706,1691.3575458247421,1693.6207924148655
394798,81,"Little Rock, AR",msa,AR,785.7216512850533,789.6685205322334,791.2767369377174,792.2671760830256,795.0125209929774,796.9398222361532,798.645404452965,798.148143769493,798.6398617764617,801.8045808389463,804.1856378526104,804.5680489164478,802.4808602438459,804.0756610047263,802.9526918057243,806.3923691610183,804.3616823531067,804.5637170726594,803.347175998461,805.6172238371331,808.564216965274,811.5782811657352,813.5558035469251,818.0220835143455,819.3921809456926,819.2959669733348,818.00519078025,819.1239668100542,819.3571482905502,821.5538586702764,822.1157223891666,825.6554247642508,825.2937591746447,824.4510623059615,827.0785393199891,825.3861485052761,828.8655463962543,827.791745316807,831.3329925144874,833.2027615595746,833.4493867990603,832.8258353884388,832.7775353881389,835.3985891421487,840.7740113392673,844.3569644773036,845.4333711204702,846.044320767388,847.8490441584215,850.736252118959,852.7060485649138,853.8408745486978,857.7243068042825,860.8924829362858,864.707516033633,864.343484886526,863.6119682188081,864.4140561032809,865.7318107235288,869.1058353636103,869.7329593896055,871.9024685829338,875.6113760268302,879.9304534610407,881.9776015373062,888.7429350406145,896.4321019743309,905.2179531782398,912.8486205217482,918.1344449270873,924.0120276949351,930.1736441163007,935.6188904720274,943.0106139532356,953.0170660105758,965.3957331858027,973.9209360708271,980.7198929343788,985.74881623066,998.8654463815126,1009.9168271283677,1019.2835240802625,1024.0141975654244,1029.1950555288522,1039.4062665046845,1046.1710866662763,1048.4820243374518,1049.011601871307,1054.5217649655006,1061.1927533465794,1070.7597474372067,1071.2816858335734,1074.5514889146189,1073.6617304896215,1079.0753426424983,1081.0764012245832,1081.5873880213028,1083.9430352966492,1089.6370710405274,1096.9533990923753,1101.2824417985018,1104.9707091391483,1107.7130455546262,1108.0582234317044,1111.6142407629472,1116.3484625033716,1124.1297309749743,1129.7873601206004,1136.09905746594,1139.534329753383,1142.4594387491281,1142.9223546026653,1149.7609983615073,1155.8273709691532,1160.1130467983999,1163.5472193307314,1165.9390593416294,1168.338595941799,1167.7675610044932,1169.468970240757,1171.050176212054,1175.1170051464148,1177.7549432076419,1181.7577281072163,1181.2799454602175,1181.4694885651747,1182.842276887748,1187.603196296169,1190.961174188681,1194.5205952032386,1197.5912646295562,1200.5991594262232,1203.496675913176,1205.5791136967607
394766,82,"Lakeland, FL",msa,FL,997.6980799442092,998.5001767701834,1007.1899981809715,1015.7459301389766,1023.5853026557347,1026.5235653672537,1029.8735978309824,1031.6230774549072,1035.042633034535,1040.9809879848062,1047.4075993374595,1047.3879337747228,1053.5824073000601,1055.304088375069,1059.7388622640622,1060.8537308405266,1063.459513721783,1069.0488637665676,1071.9421466990984,1079.044334877565,1087.883547481108,1089.8679999723386,1090.901402662246,1092.89110005432,1099.2816002837699,1106.6646518413093,1111.946521332144,1115.658043267285,1123.1638508255633,1128.88356457824,1132.628742515058,1133.1936656415985,1136.2646032275518,1143.2699767948616,1151.4764466147324,1157.146109942781,1159.9213764215506,1164.6450724222832,1172.072825796215,1181.679689209462,1189.9278861501562,1195.659637603516,1203.2900386235028,1207.3371493181164,1212.87987594897,1217.1282624983246,1224.556878773117,1233.2136990733386,1238.9828332601708,1244.076946362028,1247.7432073425168,1251.4433277946648,1254.0886526314498,1259.268195585307,1264.6381618410287,1273.6375780816138,1279.707415067267,1286.1828327584217,1289.6821679034235,1293.479136423196,1299.936965864331,1305.8814064688454,1312.549069062641,1328.4915978644149,1329.4467185264748,1327.5783695268901,1319.6706083834263,1329.0888622799844,1348.9526108009434,1360.317532944849,1373.9417764245654,1382.3114366491309,1395.480673475327,1401.1648321738833,1417.0457207251898,1431.5992863493502,1458.5714062541506,1489.7936652638502,1525.5042087815107,1557.2534188762404,1585.6153565583818,1613.3009386787705,1636.6226791068464,1654.472825657602,1669.716224294113,1685.9079936195665,1704.009088503645,1718.8725854050258,1737.6126350107995,1750.994679644693,1764.0201506166575,1764.4239027873616,1761.9750691682195,1764.638004416465,1770.8951995841699,1778.8756835011536,1782.8231525983354,1789.4836014808293,1794.1897217015226,1793.895524146672,1790.9874983711072,1795.4159640582884,1796.577292257315,1800.6317199668615,1797.1319259750335,1797.5513977528374,1796.6875084806197,1801.595057013322,1806.146181687782,1814.30339373529,1817.1161387861412,1821.836009299581,1820.7060229232497,1815.940798379049,1812.7599933967463,1814.576079567957,1815.3747120568949,1813.9135149124095,1814.5479494041338,1818.5499186953348,1824.171666247683,1825.2389511342749,1825.1687798303183,1826.0416990494161,1830.499808666236,1834.4001403517916,1837.8016694473426,1837.9396917570932,1842.324091549258,1844.7234634951367,1844.8114267645371,1838.648426249595,1831.678485512046,1825.2436199219462
394304,83,"Akron, OH",msa,OH,706.5822690452161,710.8687933018881,712.0026434537104,713.1882948664842,714.7908967949846,717.1339935376227,720.116278484608,720.7042278072298,720.5177930406583,722.2538505168137,721.9794518297374,727.7015074884889,732.4392920925001,731.6353960751518,727.3338609555313,724.6105017395945,726.6467446248869,732.4892955739191,734.319163613771,736.6019708624494,738.7404028640893,741.5516928755703,743.6619741060589,741.3517182155459,740.8831486018533,744.8385666891133,750.7410821671551,756.4407700414699,758.6728660436715,758.6352878690994,760.1094911967022,759.5791385026706,760.6021598557727,760.1823991876079,760.9079999631233,763.8269609443508,766.963814973593,768.0127823170657,768.2566828607663,769.9716723611996,770.1206439217067,772.0826200065649,771.3902074453498,773.1807917853708,775.4838518931195,777.9809729658097,782.736904137544,785.2167909913895,787.3762614742361,790.8822159923856,793.7243018785173,795.2379269826049,798.6872158244798,801.0474949173029,805.4949534263044,808.9293895090489,811.2070145036624,813.8104637582309,814.266428464135,816.1419787259643,817.7845545891862,818.6010125336611,824.9068358210019,829.9051847196447,837.7376634186438,839.9515952486123,843.9547939650191,845.7714591035768,850.7737318491818,857.330137711647,864.4562546051867,873.7496193628206,882.5945993853763,892.379136934281,893.8954757854779,899.1390054243616,909.5695695936325,921.5466526397485,931.1158496656244,941.3619325636193,948.9968703797504,955.0637654074742,962.6933611772671,968.6607552186259,974.6807279187227,984.2186144898191,997.3551268829049,1012.001440475154,1014.3019241153982,1025.1323309772924,1030.3943688552754,1038.7046071003936,1045.1009441194776,1054.3062107689807,1062.304431527528,1071.2202782927716,1073.3838893680672,1073.3414075342196,1074.4116002923763,1085.275332622794,1096.0549787797563,1100.2393632086653,1103.1426933611754,1105.1580052908496,1108.7060325965108,1111.8542757491828,1120.0887969700418,1127.3692470345568,1137.4328551989197,1142.1742559272166,1145.4585177770039,1145.244271931401,1150.8466607833984,1157.2558413592244,1164.9035505884065,1169.1738596890514,1169.6246029187068,1177.7889334755653,1183.815187034404,1185.2035429821422,1189.2842019816342,1193.5055146373218,1200.5884877641136,1204.7324219036898,1206.785833407527,1209.3930096707215,1212.7457035193186,1218.2330234564024,1226.1985978802618,1227.5594802753224,1228.0300984384987,1232.2618691989828,1234.2150125349056,1238.9009525543015
394531,84,"Des Moines, IA",msa,IA,921.2784013828405,919.9039422123432,919.8182420662835,920.5238454736301,927.9124123299649,931.3481384393468,934.93236981042,931.3342333106624,930.9313838431982,931.0692156239575,934.6391655192593,939.38611538829,943.3878475986163,946.6737212657532,942.4326753398944,942.0800189554393,940.7189422678971,939.0017612047841,940.4779960254799,942.1121655170176,950.3587556651783,956.4003696876852,959.8601720313567,955.907615192072,954.6225664478083,956.8664724409382,965.2039988899181,970.0086128832824,969.173908582867,970.3967260811266,971.9198886478255,976.0176915993637,978.6817661495813,977.0599648648812,976.4813189315571,975.2736103720541,974.9748760001713,979.4772412014652,982.9009596141635,985.8851859053925,983.3211652528236,990.4435142767333,989.9823325923866,992.9685864433136,984.417933127493,987.3632276609404,987.3209134795717,995.9349818703872,999.0227739103162,998.8041195384707,997.0820574298485,996.6803057501761,1003.3144980061707,1001.8550252114089,1005.5085213666997,1005.611246491394,1013.8073191798086,1015.8914679705563,1020.3130851670056,1019.9633358073505,1023.0553467380772,1025.83842147617,1024.1921508291853,1023.2410446557939,1021.5310093072558,1023.0523566987748,1025.8293254356654,1031.0512840555882,1032.8039933621424,1039.969198125757,1043.5720062277367,1045.6174482040929,1046.6672278753772,1050.3260553936282,1054.8535991962508,1057.3668056821823,1060.0208712268407,1062.2956819849337,1064.826366087563,1069.4223810923088,1079.9344185218476,1088.0518779174322,1094.5341892499773,1100.2781200760646,1106.3488856321142,1112.672738495089,1117.6409370440108,1125.1767390555178,1134.2001687790764,1143.5535322066917,1153.5185490069493,1158.713269063702,1160.7404559267404,1159.9096069864142,1162.9330625426119,1168.026972336712,1171.876531370129,1173.981230006854,1177.7879954961243,1181.857443879153,1184.4488039671758,1187.1962210389468,1189.1675202298077,1193.1058914169016,1192.9096149750706,1196.4872312009738,1199.043631576914,1204.7961367545088,1209.4308474637312,1215.6713351348228,1216.4198434029372,1220.2448788115871,1221.752909543103,1225.3428958039137,1225.6448271571999,1225.6394942061083,1228.1054985042242,1231.058125649733,1232.8448502981832,1230.3381886724778,1230.7146847645972,1230.4942490482233,1233.1943046047866,1232.904771921543,1234.7369460899836,1234.8636785002457,1237.6681232828732,1240.613642541041,1244.042829901995,1245.9194366011732,1248.4082728895212,1252.2523416180559,1254.7584561380197,1257.423951496532
